Make,Model,Engine size (cc),Motorbike Type ,Make Year,datetime,Condition ,City,Lot No.,Kilometers,views (int),price(float)
TVS,Apache RTR 180,180.0,Standard,2016.0,2016-06-11,Used,Biratnagar,24.0,6220.0,478,210000.0
TVS,Apache RTR 160,160.0,Standard,2011.0,2016-04-11,Used,Lalitpur,45.0,39000.0,456,100000.0
TVS,Apache RTR 160,160.0,Standard,2015.0,2016-10-26,Used,Kathmandu,67.0,12000.0,73,190000.0
TVS,Apache RTR 180,180.0,Standard,2014.0,2016-09-21,Used,Birtamod,6.0,25000.0,309,1650000.0
TVS,Apache 150,177.0,Standard,2014.0,2016-09-20,Used,Kathmandu,64.0,18000.0,220,160000.0
TVS,Apache RTR 180,180.0,Standard,2012.0,2016-08-20,Used,Kathmandu,50.0,24000.0,326,115000.0
TVS,Apache RTR 180,180.0,Standard,2016.0,2016-08-17,Used,Biratnagar,24.0,4500.0,563,NaN
TVS,Apache RTR 160,160.0,Standard,2010.0,2016-12-08,Used,Kathmandu,37.0,2100.0,151,90000.0
TVS,Apache RTR 160,160.0,Standard,2014.0,2016-07-15,Used,Kathmandu,64.0,16500.0,448,155000.0
TVS,Apache RTR 160,160.0,Standard,2010.0,2016-10-25,Used,Kathmandu,44.0,34000.0,336,95000.0
TVS,Apache RTR 180,180.0,Standard,2010.0,2016-09-07,Used,Kathmandu,41.0,,78,95000.0
TVS,Apache RTR 160,160.0,Standard,2009.0,2016-12-06,Used,Kathmandu,33.0,32000.0,225,110000.0
TVS,Apache RTR 160,160.0,Standard,2006.0,2016-11-06,Used,Pokhara,4.0,50000.0,134,65000.0
TVS,Apache RTR 160,160.0,Standard,2013.0,2016-05-30,Used,Kathmandu,61.0,1200.0,129,140000.0
TVS,Apache 150,150.0,Standard,2008.0,2016-05-31,Used,Kathmandu,23.0,37000.0,389,65000.0
TVS,Apache RTR 180,180.0,Standard,2015.0,2016-03-22,Used,Lahan,6.0,6000.0,132,210.0
TVS,Apache 150,180.0,Standard,2013.0,2016-03-19,Used,Damak,2015.0,19000.0,1224,150000.0
TVS,Other,125.0,Other,2010.0,2016-10-03,Used,Kathmandu,29.0,9800.0,199,45000.0
TVS,Apache RTR 180,180.0,Standard,2012.0,2016-01-28,Used,Kathmandu,54.0,6000.0,2056,140000.0
TVS,Apache RTR 180,180.0,Standard,2014.0,2016-01-16,Used,Hetauda,35.0,2400.0,308,215.0
TVS,Apache RTR 160,160.0,Standard,2014.0,2016-06-01,Used,Kathmandu,64.0,14600.0,442,185000.0
TVS,Other,110.0,Other,2015.0,2015-10-19,Used,Kathmandu,17.0,45000.0,1027,40000.0
TVS,Apache RTR 180,180.0,Standard,2013.0,2015-09-28,Used,Kathmandu,50.0,40000.0,288,140000.0
TVS,Wego 110,110.0,Scooter,2013.0,2015-10-09,Used,Madhyapur Thimi,59.0,7000.0,227,110000.0
TVS,Sport,100.0,Standard,2015.0,2015-06-09,New,Kathmandu,,,3920,151900.0
TVS,Scooty Zest 110,110.0,Scooter,2015.0,2015-06-09,New,Kathmandu,,,3500,159900.0
TVS,Apache RTR 180,180.0,Standard,2014.0,2016-01-03,Used,Biratnagar,59.0,11000.0,783,165000.0
TVS,Apache RTR 180,180.0,Standard,2014.0,2015-07-24,Used,Kathmandu,60.0,13000.0,580,164995.0
TVS,Apache RTR 160,160.0,Standard,2009.0,2015-07-07,Used,Kathmandu,29.0,26500.0,3002,80000.0
TVS,Apache RTR 160,160.0,Standard,2012.0,2015-05-07,Used,Kathmandu,51.0,14000.0,204,135000.0
TVS,Apache 150,150.0,Standard,2008.0,2015-03-07,Used,Kathmandu,23.0,33000.0,1308,60000.0
TVS,Apache RTR 160,160.0,Standard,2014.0,2015-06-30,Used,Kathmandu,60.0,13000.0,1344,165000.0
TVS,Apache RTR 180,180.0,Standard,2010.0,2015-06-29,Used,Kathmandu,42.0,25000.0,377,120000.0
TVS,Apache RTR 160,160.0,Standard,2015.0,2015-06-30,Used,Bhaktapur,27.0,,408,55500.0
TVS,Apache 150,150.0,Standard,,2015-06-26,Used,Kathmandu,22.0,50000.0,160,55000.0
TVS,Apache RTR 180,180.0,Standard,2011.0,2015-06-25,Used,Kathmandu,46.0,34000.0,83,125000.0
TVS,Apache RTR 180,180.0,Standard,,2015-06-23,Used,Kathmandu,47.0,20000.0,79,139000.0
TVS,Apache RTR 160,160.0,Standard,2010.0,2015-06-24,Used,Kathmandu,42.0,30000.0,908,110000.0
TVS,Apache RTR 180,180.0,Standard,2012.0,2015-06-14,Used,Bhaktapur,50.0,30000.0,47,145000.0
TVS,Apache RTR 160,160.0,Standard,2014.0,2015-06-14,Used,Lalitpur,61.0,6147.0,209,185000.0
TVS,Apache RTR 180,180.0,Standard,2010.0,2015-07-06,Used,Kathmandu,40.0,20500.0,138,145000.0
TVS,Apache RTR 180,180.0,Standard,2011.0,2015-06-06,Used,Kathmandu,45.0,20000.0,350,135000.0
TVS,Apache RTR 160,160.0,Standard,2008.0,2015-05-06,Used,Kathmandu,28.0,,142,85000.0
TVS,Apache RTR 160,160.0,Standard,2010.0,2015-05-27,Used,Kathmandu,42.0,,155,110000.0
TVS,Apache RTR 180,180.0,Standard,2012.0,2015-05-22,Used,Kathmandu,48.0,27600.0,1929,145000.0
TVS,Apache RTR 180,180.0,Standard,2012.0,2015-05-21,Used,Hile,13.0,23000.0,176,145000.0
TVS,Apache RTR 180,180.0,Standard,2011.0,2015-05-15,Used,Lalitpur,47.0,37000.0,57,150000.0
TVS,Scooty Streak,88.0,Scooter,2015.0,2015-05-15,Used,Chitwan,9.0,2900.0,2063,50000.0
TVS,Scooty pep+,102.0,Scooter,2008.0,2015-11-05,Used,Kathmandu,30.0,15000.0,158,60000.0
TVS,Apache RTR 160,160.0,Standard,2015.0,2015-07-05,Used,Kathmandu,68.0,1500.0,110,200000.0
TVS,Apache RTR 160,160.0,Standard,2007.0,2015-07-05,Used,Kathmandu,26.0,,152,64999.0
TVS,Apache RTR 180,180.0,Standard,2013.0,2015-06-05,Used,Kathmandu,59.0,17000.0,462,185000.0
TVS,Wego 110,110.0,Scooter,2012.0,2015-06-05,Used,Pokhara,7.0,,668,105000.0
TVS,Scooty pep+,108.0,Scooter,2008.0,2015-04-20,Used,Kathmandu,30.0,,1491,20000.0
TVS,Wego 110,110.0,Scooter,2014.0,2015-04-16,Used,Kathmandu,64.0,5000.0,472,100000.0
TVS,Apache RTR 180,180.0,Standard,2012.0,2015-03-04,Used,Kathmandu,49.0,12000.0,112,160000.0
TVS,Apache RTR 180,189.0,Standard,2014.0,2015-02-04,Used,Lalitpur,61.0,7200.0,96,182000.0
TVS,Apache RTR 180,180.0,Standard,2009.0,2015-03-29,Used,Kathmandu,38.0,26000.0,573,105000.0
TVS,Apache RTR 160,160.0,Standard,2009.0,2015-03-23,Used,Kathmandu,37.0,40000.0,99,85000.0
TVS,Apache 150,160.0,Standard,2010.0,2015-03-20,Used,Kathmandu,35.0,25000.0,134,80000.0
TVS,Scooty pep+,97.0,Scooter,2009.0,2015-03-19,Used,Kathmandu,34.0,15000.0,119,45000.0
TVS,Apache RTR 180,177.0,Standard,2010.0,2015-03-17,Used,Kathmandu,46.0,29406.0,485,120000.0
TVS,Apache RTR 180,180.0,Standard,2011.0,2015-03-16,Used,Kathmandu,41.0,30000.0,1176,120000.0
TVS,Apache RTR 160,160.0,Standard,2013.0,2015-03-14,Used,Birtamod,6.0,10000.0,836,180000.0
TVS,Apache RTR 160,158.0,Standard,2010.0,2015-03-05,Used,Bhairahawa,10.0,56000.0,565,125000.0
TVS,Apache RTR 160,160.0,Standard,2013.0,2015-11-03,Used,Kathmandu,54.0,17500.0,103,154000.0
TVS,Apache RTR 180,180.0,Standard,2010.0,2015-04-03,Used,Lalitpur,39.0,35000.0,66,113000.0
TVS,Apache RTR 180,180.0,Standard,2013.0,2015-02-26,Used,Kathmandu,57.0,4530.0,1134,186000.0
TVS,Apache RTR 180,180.0,Standard,2014.0,2015-02-25,Used,Kathmandu,63.0,2900.0,968,195000.0
TVS,Apache RTR 160,160.0,Standard,2010.0,2015-02-15,Used,Kathmandu,34.0,3000.0,304,6500.0
TVS,Apache RTR 180,180.0,Standard,2013.0,2015-02-13,Used,Kathmandu,58.0,9500.0,1678,175000.0
TVS,Apache RTR 180,180.0,Standard,2011.0,2015-02-23,Used,Kathmandu,49.0,8500.0,110,145000.0
TVS,Apache RTR 180,180.0,Standard,2012.0,2015-10-02,Used,Kathmandu,51.0,25000.0,95,140000.0
TVS,Wego 110,110.0,Scooter,2014.0,2015-01-28,Used,Lalitpur,66.0,,823,167900.0
TVS,Apache RTR 180,180.0,Standard,2010.0,2015-01-28,Used,Kathmandu,39.0,,1222,83000.0
TVS,Apache RTR 180,177.0,Standard,2012.0,2015-01-26,Used,Biratnagar,14.0,23000.0,65,159000.0
TVS,Apache RTR 180,180.0,Standard,2012.0,2015-01-23,Used,Kathmandu,49.0,18500.0,633,139999.0
TVS,Scooty pep+,100.0,Scooter,2006.0,2015-01-19,Used,Lalitpur,22.0,35252.0,601,43000.0
TVS,Apache RTR 180,180.0,Standard,2012.0,2015-01-19,Used,Bhaktapur,49.0,19000.0,554,134999.0
TVS,Apache RTR 160,160.0,Standard,,2015-09-01,Used,Kathmandu,37.0,,962,80000.0
TVS,Apache RTR 160,160.0,Standard,2010.0,2015-04-01,Used,Kathmandu,43.0,34000.0,461,99999.0
TVS,Scooty Streak,95.0,Scooter,2009.0,2014-12-31,Used,Kathmandu,37.0,29200.0,452,60000.0
TVS,Apache RTR 160,160.0,Standard,2009.0,2014-12-21,Used,Kathmandu,38.0,42000.0,121,100000.0
TVS,Apache RTR 180,180.0,Standard,2010.0,2014-12-25,Used,Bhaktapur,66.0,,569,195000.0
TVS,Apache RTR 160,160.0,Standard,2012.0,2014-12-21,Used,Kathmandu,52.0,29000.0,878,148900.0
TVS,Apache RTR 160,160.0,Standard,2010.0,2014-01-12,Used,Kathmandu,39.0,25500.0,373,85000.0
TVS,Wego 110,110.0,Scooter,2014.0,2014-02-12,Used,Pokhara,9.0,2200.0,851,130000.0
TVS,Apache RTR 160,160.0,Standard,2011.0,2014-11-20,Used,Lalitpur,36.0,27000.0,268,105000.0
TVS,Apache RTR 160,160.0,Standard,2009.0,2014-11-18,Used,Kathmandu,38.0,37000.0,599,100000.0
TVS,Apache 150,150.0,Standard,2006.0,2014-11-18,Used,Kathmandu,23.0,20000.0,1562,65000.0
TVS,Apache RTR 160,160.0,Standard,2010.0,2014-12-11,Used,Kathmandu,36.0,70000.0,42,85000.0
TVS,Other,150.0,Other,2010.0,2014-10-11,Used,Kathmandu,24.0,30000.0,2700,75000.0
TVS,Apache RTR 160,160.0,Standard,2010.0,2014-05-11,Used,Kathmandu,43.0,32000.0,119,115000.0
TVS,Apache RTR 180,180.0,Standard,2011.0,2014-04-11,Used,Pokhara,40.0,13000.0,438,NaN
TVS,Apache RTR 160,150.0,Standard,2010.0,2014-10-26,Used,Birat Chowk,3.0,30000.0,277,50000.0
TVS,Apache RTR 160,160.0,Standard,2013.0,2014-08-10,Used,Lahan,4.0,6000.0,145,200000.0
TVS,Apache RTR 180,180.0,Standard,2011.0,2015-05-10,Used,Lalitpur,47.0,30000.0,148,110000.0
TVS,Apache RTR 160,160.0,Standard,2009.0,2014-08-10,Used,,39.0,30000.0,80,90000.0
TVS,Apache RTR 180,180.0,Standard,2010.0,2014-09-23,Used,Narayanghat,17.0,40000.0,734,115000.0
TVS,Apache RTR 160,160.0,Standard,2010.0,2014-09-22,Used,Lalitpur,38.0,29000.0,88,120000.0
TVS,Pep +,88.0,Scooter,2014.0,2015-07-28,New,Kathmandu,,,5327,132900.0
TVS,Apache RTR 180,180.0,Standard,2014.0,2014-02-08,Used,,62.0,3500.0,69,190000.0
TVS,Jupiter,110.0,Scooter,2014.0,2015-06-09,New,Kathmandu,,,6923,167900.0
TVS,Apache RTR 180,177.0,Standard,2014.0,2015-06-09,New,Kathmandu,,,21632,237900.0
TVS,Apache RTR 160,160.0,Standard,2014.0,2015-06-09,New,Kathmandu,,,23200,226900.0
TVS,Phoenix 125,125.0,Standard,2014.0,2015-06-09,New,Kathmandu,,,3196,172900.0
TVS,Wego 110,110.0,Scooter,2014.0,2015-06-09,New,Kathmandu,,,8617,168900.0
TVS,Star City 110,110.0,Standard,2014.0,2015-06-09,New,Kathmandu,,,3452,156900.0
Yamaha,R15,155.0,Sportsbike,2018.0,2020-04-10,Used,Banepa,2.0,9000.0,20,325000.0
Yamaha,FZ-S,158.0,Sportsbike,2012.0,2020-03-10,Used,Pokhara,7.0,65000.0,4,75000.0
Yamaha,FZ-S,158.0,Sportsbike,2012.0,2020-03-10,Used,Pokhara,7.0,65000.0,0,75000.0
Yamaha,FZ,250.0,Sportsbike,2018.0,2020-09-25,Used,Hetauda,95.0,27000.0,59,260000.0
Yamaha,FZ-S,149.0,Sportsbike,2019.0,2020-08-21,Used,Lalitpur,9.0,3000.0,93,305000.0
Yamaha,FZ-S,150.0,Sportsbike,2020.0,2020-11-08,Used,Kathmandu,15.0,20000.0,125,210000.0
Yamaha,SZ-RR,149.0,Standard,2020.0,2020-08-08,Used,Lekhnath,18.0,3000.0,63,225000.0
Yamaha,R15,150.0,Sportsbike,2007.0,2020-09-08,Used,Kathmandu,44.0,29000.0,110,130000.0
Yamaha,FZ-S,150.0,Sportsbike,2019.0,2020-07-18,Used,,112.0,5000.0,96,255000.0
Yamaha,FZ-S,150.0,Sportsbike,2019.0,2020-07-18,Used,Kathmandu,5.0,11000.0,87,250000.0
Yamaha,FZ,250.0,Sportsbike,2018.0,2020-06-14,Used,Ratnanagar,63.0,20500.0,111,240000.0
Yamaha,R3,320.0,Sportsbike,2018.0,2020-04-26,Used,Kathmandu,98.0,10000.0,617,840000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2017-06-04,Used,Lalitpur,46.0,20000.0,528,149000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2017-03-29,Used,Kathmandu,59.0,22560.0,570,215000.0
Yamaha,Other,150.0,Other,2016.0,2017-03-25,Used,Kathmandu,80.0,4000.0,579,209000.0
Yamaha,FZ-16,150.0,Sportsbike,2013.0,2017-03-19,Used,Bhairahawa,15.0,28000.0,163,150000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2017-03-13,Used,Pokhara,8.0,30000.0,1138,160000.0
Yamaha,Other,113.0,Other,2016.0,2017-10-03,Used,Pokhara,12.0,5000.0,393,155.0
Yamaha,R3,321.0,Sportsbike,2016.0,2017-03-03,Used,Kathmandu,78.0,2400.0,1873,820000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2017-02-03,Used,,34.0,45000.0,538,200000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2017-01-03,Used,Kathmandu,50.0,24000.0,597,185000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2017-02-22,Used,Biratnagar,15.0,45000.0,371,140000.0
Yamaha,R15,150.0,Sportsbike,2009.0,2017-02-21,Used,Kathmandu,35.0,,1108,105000.0
Yamaha,SS 125,125.0,Standard,2015.0,2017-02-03,Used,Kathmandu,63.0,13000.0,600,140000.0
Yamaha,Fascino,112.0,Scooter,2016.0,2017-02-19,Used,Birgunj,37.0,12000.0,250,145000.0
Yamaha,R15,14.0,Sportsbike,2014.0,2017-10-02,Used,Kathmandu,40.0,55000.0,355,160000.0
Yamaha,R15,14.0,Sportsbike,2014.0,2017-10-02,Used,Kathmandu,40.0,55000.0,198,160000.0
Yamaha,Other,113.0,Other,2016.0,2017-10-02,Used,Pokhara,12.0,5000.0,2605,150000.0
Yamaha,R15S,150.0,Sportsbike,2015.0,2017-09-02,Used,Kathmandu,72.0,7000.0,344,290000.0
Yamaha,R15S,150.0,Sportsbike,2016.0,2017-01-24,Used,Butwal,4.0,6830.0,324,300000.0
Yamaha,R15S,150.0,Sportsbike,2016.0,2017-01-24,Used,Butwal,4.0,6830.0,168,300000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2017-01-23,Used,Dumre,10.0,14000.0,165,210000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2017-01-23,Used,Kathmandu,65.0,15000.0,571,240000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2017-01-22,Used,Lalitpur,69.0,8500.0,656,280.0
Yamaha,R15S,150.0,Sportsbike,2015.0,2017-01-20,Used,Kathmandu,79.0,1500.0,248,300000.0
Yamaha,Alpha,113.0,Scooter,2014.0,2017-01-20,Used,Kathmandu,65.0,17000.0,544,106000.0
Yamaha,R3,321.0,Sportsbike,2016.0,2017-01-15,Used,Butwal,30.0,946.0,1587,830000.0
Yamaha,FZ-S,149.0,Sportsbike,2015.0,2017-08-01,Used,Kathmandu,66.0,23000.0,103,180000.0
Yamaha,,,,2014.0,2016-12-26,Used,Kathmandu,,,127,76.0
Yamaha,R15S,163.0,Sportsbike,2016.0,2016-12-21,Used,Kathmandu,78.0,2600.0,599,305000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2016-12-19,Used,Waling,19.0,25000.0,633,250000.0
Yamaha,FZ-S,150.0,Sportsbike,2015.0,2016-08-12,Used,Lalitpur,67.0,6300.0,524,200000.0
Yamaha,FZ-S,150.0,Sportsbike,2016.0,2016-08-12,Used,Kathmandu,69.0,7000.0,343,200000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2016-06-12,Used,Kathmandu,40.0,62000.0,601,130000.0
Yamaha,FZ-S,153.0,Sportsbike,2014.0,2016-06-12,Used,Birtamod,6.0,32.0,1865,153000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2016-11-28,Used,Dulegauda,8.0,9000.0,520,270000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2016-11-25,Used,Damak,5.0,37000.0,263,210000.0
Yamaha,R15S,150.0,Sportsbike,2012.0,2016-11-23,Used,Madhyapur Thimi,50.0,28000.0,892,180000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2016-11-16,Used,Lekhnath,8.0,26000.0,549,185000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2016-11-13,Used,Kathmandu,59.0,14000.0,458,230000.0
Yamaha,R15,150.0,Sportsbike,2006.0,2016-05-11,Used,Kathmandu,50.0,450000.0,80,170000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2016-05-11,Used,Kathmandu,61.0,14000.0,419,2.0
Yamaha,Other,600.0,Other,2011.0,2016-11-10,Used,Kathmandu,66.0,2581.0,3387,NaN
Yamaha,R15,150.0,Sportsbike,2014.0,2016-09-28,Used,Kirtipur,63.0,24000.0,511,260000.0
Yamaha,Other,600.0,Other,2012.0,2016-09-27,Used,Kathmandu,6.0,2536.0,10894,410000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2016-09-25,Used,Itahari,27.0,30000.0,117,190000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2016-09-25,Used,Biratnagar,27.0,30000.0,83,190000.0
Yamaha,FZ-S,153.0,Sportsbike,2010.0,2016-09-21,Used,Kathmandu,42.0,36000.0,529,120000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2016-09-19,Used,Kathmandu,43.0,23000.0,342,180000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2016-08-09,Used,Kathmandu,67.0,9000.0,338,270000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2016-07-09,Used,Kathmandu,41.0,29500.0,161,NaN
Yamaha,FZ-S,149.0,Sportsbike,2015.0,2016-08-29,Used,Kathmandu,69.0,5900.0,98,230000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2016-08-28,Used,Kathmandu,40.0,55000.0,530,135000.0
Yamaha,FZ-S,153.0,Sportsbike,2016.0,2016-08-25,Used,Narayanghat,37.0,13000.0,820,195000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2016-08-19,Used,Kathmandu,52.0,20000.0,211,239000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2016-08-18,Used,,29.0,23000.0,416,240000.0
Yamaha,FZ-S,153.0,Sportsbike,2014.0,2016-08-18,Used,Tadi,31.0,20000.0,380,150000.0
Yamaha,FZ-S,159.0,Sportsbike,2014.0,2016-12-08,Used,Bhairahawa,23.0,3000.0,392,235000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2016-06-08,Used,Kathmandu,29.0,25000.0,712,200000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2016-01-08,Used,Kathmandu,50.0,14000.0,1418,165000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2016-01-08,Used,Bhaktapur,48.0,40000.0,411,155000.0
Yamaha,FZ,153.0,Sportsbike,2006.0,2016-07-26,Used,Kathmandu,4.0,10000.0,1088,65000.0
Yamaha,FZ-S,150.0,Sportsbike,2015.0,2016-05-08,Used,Biratnagar,21.0,14510.0,381,190000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2016-07-25,Used,Kathmandu,69.0,11000.0,573,250000.0
Yamaha,Fazer,153.0,Sportsbike,2010.0,2016-07-24,Used,Kathmandu,44.0,40000.0,417,120000.0
Yamaha,R15,150.0,Sportsbike,2016.0,2016-07-22,Used,Kathmandu,74.0,2300.0,388,295000.0
Yamaha,FZ-S,153.0,Sportsbike,2009.0,2016-07-21,Used,Kathmandu,41.0,32000.0,666,90000.0
Yamaha,Alba,150.0,Standard,2015.0,2016-07-18,Used,Kathmandu,69.0,11000.0,306,255000.0
Yamaha,Enticer,125.0,Cruiser,2003.0,2016-07-18,Used,Kathmandu,15.0,42000.0,873,48000.0
Yamaha,FZ-S,150.0,Sportsbike,2016.0,2016-07-14,Used,Bharatpur,34.0,5000.0,67,230000.0
Yamaha,Fascino,113.0,Scooter,2015.0,2016-07-13,Used,Dumre,11.0,8000.0,434,150000.0
Yamaha,FZ-S,153.0,Sportsbike,2012.0,2016-07-14,Used,Kathmandu,51.0,17000.0,353,140000.0
Yamaha,R15,150.0,Sportsbike,2008.0,2016-05-07,Used,Kathmandu,36.0,38000.0,115,105000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2016-06-29,Used,Kathmandu,63.0,9500.0,979,270000.0
Yamaha,Ray Z,135.0,Scooter,2015.0,2016-06-28,Used,Kathmandu,10.0,9917.0,373,150000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2016-06-25,Used,Kathmandu,51.0,37000.0,781,210000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2016-06-25,Used,Kathmandu,51.0,37000.0,64,210000.0
Yamaha,FZ,153.0,Sportsbike,2012.0,2016-06-24,Used,Kathmandu,65.0,36000.0,355,75000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2016-06-16,Used,Kathmandu,52.0,34000.0,210,150000.0
Yamaha,Alba,150.0,Standard,2012.0,2016-06-16,Used,Kathmandu,52.0,34000.0,69,150000.0
Yamaha,R15S,150.0,Sportsbike,2015.0,2016-06-15,Used,Janakpur,74.0,8000.0,96,280000.0
Yamaha,R15,150.0,Sportsbike,2009.0,2016-06-15,Used,Kathmandu,31.0,23000.0,347,160000.0
Yamaha,FZ-S,150.0,Sportsbike,2015.0,2016-06-14,Used,Madhyapur Thimi,68.0,2700.0,551,195000.0
Yamaha,Alpha,119.0,Scooter,2015.0,2016-11-06,Used,Kathmandu,63.0,11000.0,452,105000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2016-07-06,Used,Kathmandu,62.0,9000.0,531,240000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2016-05-06,Used,Kathmandu,4144.0,11000.0,156,150000.0
Yamaha,FZ-S,153.0,Sportsbike,2015.0,2016-05-06,Used,Kathmandu,71.0,4200.0,315,215000.0
Yamaha,FZ-S,153.0,Sportsbike,2010.0,2016-05-25,Used,Kathmandu,42.0,33000.0,305,110000.0
Yamaha,Alba,153.0,Standard,2014.0,2016-05-24,Used,,22.0,25000.0,562,250000.0
Yamaha,R15,153.0,Sportsbike,2014.0,2016-05-24,Used,Dharan,22.0,25000.0,492,3.0
Yamaha,R15,150.0,Sportsbike,2015.0,2016-05-22,Used,Bharatpur,35.0,2700.0,400,290000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2016-05-20,Used,Kathmandu,66.0,6005.0,426,270000.0
Yamaha,R15,150.0,Sportsbike,2016.0,2016-05-20,Used,Kathmandu,51.0,29000.0,305,180000.0
Yamaha,Fazer,153.0,Sportsbike,2011.0,2016-05-14,Used,Lekhnath,6.0,28000.0,94,125000.0
Yamaha,Ray Z,113.0,Scooter,2015.0,2016-12-05,Used,Ratnanagar,37.0,1400.0,173,150000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2016-05-05,Used,Kathmandu,39.0,46000.0,478,125000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2016-03-05,Used,Bhairahawa,54.0,12860.0,493,210000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2016-01-05,Used,Kathmandu,59.0,18000.0,539,275000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2016-04-29,Used,Kathmandu,50.0,31000.0,250,185000.0
Yamaha,R15,149.0,Sportsbike,2012.0,2016-04-26,Used,Lalitpur,51.0,14000.0,539,215000.0
Yamaha,FZ-S,149.0,Sportsbike,2015.0,2016-04-19,Used,Kathmandu,67.0,6500.0,830,215000.0
Yamaha,Alba,150.0,Standard,2014.0,2016-12-04,Used,Bhaktapur,69.0,6700.0,275,290000.0
Yamaha,Alba,150.0,Standard,2014.0,2016-12-04,Used,Bhaktapur,59.0,6700.0,155,290000.0
Yamaha,Ray Z,113.0,Scooter,2015.0,2016-11-04,Used,Kathmandu,68.0,3700.0,551,135000.0
Yamaha,R15S,150.0,Sportsbike,2016.0,2016-07-04,Used,Taulihawa,5.0,3800.0,911,300000.0
Yamaha,FZ-S,153.0,Sportsbike,2012.0,2016-05-04,Used,Kathmandu,42.0,50000.0,522,95000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2016-04-04,Used,Narayanghat,35.0,2500.0,947,300000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2016-04-04,Used,Bharatpur,35.0,2500.0,95,300000.0
Yamaha,FZ-S,153.0,Sportsbike,2012.0,2016-03-31,Used,Kathmandu,52.0,20000.0,95,140000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2016-03-31,Used,Lalitpur,53.0,5625.0,67,290000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2016-03-22,Used,Bhaktapur,61.0,18000.0,517,270000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2016-03-21,Used,Birgunj,20.0,29000.0,538,180000.0
Yamaha,R15S,150.0,Sportsbike,2015.0,2016-03-21,Used,Kathmandu,71.0,3000.0,1574,300000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2016-03-21,Used,Biratnagar,11.0,12600.0,156,210000.0
Yamaha,SS 125,125.0,Standard,2008.0,2016-06-29,Used,Biratnagar,5.0,39000.0,1480,75000.0
Yamaha,R15,22.0,Sportsbike,2011.0,2016-03-16,Used,Kathmandu,45.0,20000.0,432,150000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2016-03-13,Used,Kathmandu,59.0,15000.0,3359,235000.0
Yamaha,FZ-16,153.0,Sportsbike,2009.0,2016-11-03,Used,Kathmandu,37.0,7000.0,451,89900.0
Yamaha,R1,1000.0,Sportsbike,2013.0,2016-08-03,Used,Kathmandu,2569.0,5500.0,1376,1200000.0
Yamaha,FZ-S,149.0,Sportsbike,2015.0,2016-08-03,Used,Kathmandu,67.0,7000.0,1071,190000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2016-03-15,Used,Birgunj,35.0,5200.0,762,290000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2016-03-03,Used,Bharatpur,16.0,27000.0,322,230000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2016-02-03,Used,Kathmandu,66.0,10000.0,3822,280000.0
